threshold,precision,recall,f1,macro_f1,pr_auc,roc_auc,brier,ece
0.74,0.9315068493150684,0.9066666666666666,0.918918918918919,0.9494926820508216,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.75,0.9305555555555556,0.8933333333333333,0.9115646258503401,0.9450028767725995,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.76,0.9295774647887324,0.88,0.9041095890410958,0.9404653905470379,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.77,0.9290780141843972,0.8733333333333333,0.9003436426116839,0.938178438344717,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.78,0.9280575539568345,0.86,0.8927335640138409,0.9335674426179856,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.79,0.9347826086956522,0.86,0.8958333333333334,0.9355404290429044,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.8,0.9347826086956522,0.86,0.8958333333333334,0.9355404290429044,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.81,0.946969696969697,0.8333333333333334,0.8865248226950354,0.9301261223491597,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.82,0.9465648854961832,0.8266666666666667,0.8825622775800712,0.9277454538023409,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.83,0.9457364341085271,0.8133333333333334,0.8745519713261649,0.9229434713305682,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.84,0.953125,0.8133333333333334,0.8776978417266187,0.9249373005687103,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.85,0.952,0.7933333333333333,0.8654545454545455,0.9176252319109461,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.86,0.952,0.7933333333333333,0.8654545454545455,0.9176252319109461,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.87,0.9590163934426229,0.78,0.8602941176470589,0.9146747461199464,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.88,0.9663865546218487,0.7666666666666667,0.8550185873605948,0.9116685138265199,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.89,0.9658119658119658,0.7533333333333333,0.846441947565543,0.9065948586165103,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.9,0.9649122807017544,0.7333333333333333,0.8333333333333334,0.8988673139158576,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.91,0.972972972972973,0.72,0.8275862068965517,0.8956332971528763,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.92,0.9714285714285714,0.68,0.8,0.8795180722891567,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.93,0.9803921568627451,0.6666666666666666,0.7936507936507936,0.8759920634920635,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.94,0.9789473684210527,0.62,0.7591836734693878,0.8560858606390763,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
0.95,0.975609756097561,0.5333333333333333,0.6896551724137931,0.8164364190144675,0.9756849168299214,0.9946777777777778,0.02632746413641184,0.043481170265595455
