threshold,precision,recall,f1,macro_f1,pr_auc,roc_auc,brier,ece
0.45,0.8764705882352941,0.9933333333333333,0.93125,0.9563029661016949,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.46,0.8764705882352941,0.9933333333333333,0.93125,0.9563029661016949,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.47,0.8764705882352941,0.9933333333333333,0.93125,0.9563029661016949,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.48,0.8816568047337278,0.9933333333333333,0.9341692789968652,0.9581938689649864,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.49,0.8855421686746988,0.98,0.930379746835443,0.955899332877181,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.5,0.8963414634146342,0.98,0.9363057324840764,0.9597211630379909,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.51,0.8957055214723927,0.9733333333333334,0.9329073482428115,0.9576078442983224,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.52,0.9012345679012346,0.9733333333333334,0.9358974358974359,0.9595312095312095,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.53,0.906832298136646,0.9733333333333334,0.9389067524115756,0.9614634687205061,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.54,0.9056603773584906,0.96,0.9320388349514563,0.9572032965689272,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.55,0.910828025477707,0.9533333333333334,0.9315960912052117,0.9569967044458582,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.56,0.9096774193548387,0.94,0.9245901639344263,0.9526716510048701,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.57,0.9096774193548387,0.94,0.9245901639344263,0.9526716510048701,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.58,0.9090909090909091,0.9333333333333333,0.9210526315789473,0.9504928709734202,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.59,0.9266666666666666,0.9266666666666666,0.9266666666666666,0.9541666666666666,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.6,0.9266666666666666,0.9266666666666666,0.9266666666666666,0.9541666666666666,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.61,0.9324324324324325,0.92,0.9261744966442953,0.9539358340126635,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.62,0.9324324324324325,0.92,0.9261744966442953,0.9539358340126635,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.63,0.9315068493150684,0.9066666666666666,0.918918918918919,0.9494926820508216,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.64,0.9295774647887324,0.88,0.9041095890410958,0.9404653905470379,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.65,0.9285714285714286,0.8666666666666667,0.896551724137931,0.9358791678540894,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
