char_len,word_count,sentence_count,exclamation_count,question_count,upper_ratio,digit_ratio,url_count,email_count,html_tag_count,has_html,attachment_hint,unsubscribe_count,money_symbol_count,phone_pattern_count,punctuation_density,spam_keyword_count,promo_keyword_count,too_many_links,repeated_char_flag
1100,199,10,0,0,0.0,0.00909090909090909,0,0,0,0,0,0,0,0,0.02,0,8,0,0
656,125,5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.01524390243902439,0,3,0,0
158,25,3,0,0,0.0,0.08227848101265822,0,0,0,0,0,0,0,0,0.0379746835443038,0,0,0,0
694,114,7,0,0,0.0,0.01440922190201729,0,0,0,0,0,0,0,0,0.024495677233429394,0,1,0,0
1318,247,14,0,0,0.0,0.026555386949924126,0,0,0,0,0,0,7,0,0.03717754172989378,2,3,0,0
671,97,4,0,0,0.0,0.013412816691505217,0,0,0,0,0,0,0,0,0.037257824143070044,1,0,0,0
847,141,8,6,0,0.0,0.010625737898465172,0,0,0,0,0,1,2,0,0.01770956316410862,8,5,0,0
436,87,6,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0.020642201834862386,0,0,0,0
858,138,5,0,0,0.02318840579710145,0.006993006993006993,0,0,0,0,0,0,0,0,0.019813519813519812,0,0,0,0
435,68,2,1,0,0.0,0.013793103448275862,0,0,0,0,0,0,0,0,0.01839080459770115,0,1,0,1
664,99,5,0,0,0.0,0.0015060240963855422,0,0,0,0,0,0,0,0,0.016566265060240965,0,1,0,0
1308,229,17,5,2,0.0,0.0191131498470948,0,0,0,0,1,0,0,0,0.03058103975535168,0,0,0,1
1216,218,14,11,1,0.08324661810613944,0.006578947368421052,0,0,0,0,0,1,0,0,0.02138157894736842,7,5,0,1
1755,298,23,1,1,0.0,0.0245014245014245,0,0,0,0,1,0,1,0,0.05014245014245014,0,4,0,0
1928,304,12,0,4,0.0,0.012448132780082987,0,0,0,0,0,0,0,0,0.052385892116182574,1,3,0,0
1477,207,8,0,3,0.0,0.08869329722410291,0,0,0,0,0,0,0,0,0.12051455653351388,2,4,0,0
2560,384,34,0,0,0.0,0.02578125,0,0,0,0,0,0,0,0,0.048828125,1,1,0,0
1360,204,10,0,0,0.0,0.016176470588235296,0,0,0,0,0,0,1,0,0.019852941176470587,0,0,0,0
931,148,14,2,0,0.0,0.023630504833512353,0,0,0,0,1,2,0,0,0.04403866809881848,3,1,0,0
670,109,10,0,2,0.03413654618473896,0.014925373134328358,0,0,0,0,1,0,0,0,0.05522388059701493,5,0,0,0
18,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0
777,132,5,0,0,0.0,0.02574002574002574,0,0,0,0,0,0,0,0,0.06692406692406692,0,3,0,0
882,136,26,0,0,0.0,0.12244897959183673,0,0,0,0,0,0,0,0,0.09863945578231292,0,0,0,0
683,116,8,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.020497803806734993,0,6,0,0
844,142,8,0,0,0.0,0.022511848341232227,0,0,0,0,0,0,0,2,0.018957345971563982,1,5,0,0
310,54,1,0,0,0.0,0.0935483870967742,0,0,0,0,0,0,0,0,0.04516129032258064,1,1,0,0
978,140,10,0,0,0.0,0.03374233128834356,0,0,0,0,0,0,0,2,0.03987730061349693,0,0,0,0
301,52,6,0,0,0.05699481865284974,0.12292358803986711,2,0,0,0,0,0,0,0,0.08637873754152824,0,0,0,0
159,27,2,0,0,0.0,0.11949685534591195,0,0,0,0,0,0,0,0,0.03773584905660377,0,0,0,0
846,150,11,0,0,0.0410958904109589,0.0591016548463357,1,2,0,0,0,0,0,0,0.04609929078014184,1,1,0,0
225,38,4,1,0,0.0,0.035555555555555556,0,0,0,0,0,0,0,0,0.035555555555555556,0,0,0,0
1398,213,14,0,0,0.0,0.0536480686695279,0,0,0,0,1,0,4,0,0.09728183118741059,2,4,0,0
1999,321,14,0,0,0.0,0.014507253626813406,0,0,0,0,0,0,0,0,0.018009004502251125,0,0,0,0
241,32,3,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0.016597510373443983,0,0,0,0
171,33,4,0,1,0.0,0.005847953216374269,0,0,0,0,0,0,0,0,0.04678362573099415,0,1,0,0
196,30,2,0,0,0.0,0.05102040816326531,0,0,0,0,0,0,0,0,0.14795918367346939,0,0,0,0
4096,647,32,1,3,0.0,0.00537109375,0,0,0,0,0,0,0,0,0.016845703125,2,2,0,0
5318,891,57,0,9,0.0,0.012786761940579166,0,0,0,0,1,0,0,0,0.034035351635953365,2,15,0,0
411,85,5,0,0,0.01592356687898089,0.0,0,0,0,0,0,0,0,0,0.021897810218978103,0,1,0,0
2446,394,25,1,0,0.0,0.03311529026982829,0,0,0,0,1,0,0,0,0.06663941128372854,1,3,0,0
1678,256,14,0,0,0.0,0.03933253873659118,0,0,0,0,1,0,0,0,0.045887961859356376,2,1,0,0
13466,2188,251,7,13,0.08058781701825077,0.09809891578791029,19,15,165,1,1,11,5,6,0.08606861725828012,26,33,1,1
3888,637,31,0,4,0.0,0.02700617283950617,0,0,0,0,0,1,1,0,0.06378600823045268,2,5,0,0
864,128,6,0,0,0.0,0.10532407407407407,0,0,0,0,0,0,0,0,0.09606481481481481,0,0,0,1
1165,192,14,3,0,0.0,0.03862660944206009,0,0,0,0,0,0,0,0,0.07210300429184549,0,1,0,0
45,9,1,0,0,0.0,0.1111111111111111,0,0,0,0,1,0,0,0,0.044444444444444446,0,0,0,0
346,60,4,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0.02023121387283237,0,1,0,0
1763,267,14,0,0,0.0,0.0005672149744753262,0,0,0,0,0,0,0,0,0.018150879183210438,0,0,0,0
368,66,1,0,0,0.0,0.057065217391304345,0,0,0,0,0,0,0,0,0.03260869565217391,1,2,0,0
792,137,4,0,0,0.0,0.023989898989898988,0,0,0,0,0,0,0,0,0.020202020202020204,0,0,0,0
37794,6262,445,0,15,0.0,0.02614171561623538,0,0,0,0,1,1,76,0,0.028258453722813145,81,89,0,0
577,100,5,0,0,0.0,0.0034662045060658577,0,0,0,0,0,0,0,0,0.01386481802426343,0,0,0,0
967,153,8,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0.015511892450879007,0,0,0,0
391,57,7,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0.02557544757033248,1,0,0,0
1442,247,11,1,1,0.0,0.04299583911234397,0,0,0,0,0,0,0,0,0.029819694868238558,2,4,0,0
139343,4942,22,0,8,0.5044010219152928,0.13546428597059057,3,3,0,0,1,0,0,9,0.0007391831667180986,6,3,1,1
798,127,10,0,0,0.054770318021201414,0.020050125313283207,1,2,2,1,0,0,0,0,0.09899749373433583,0,0,0,1
898,153,7,0,0,0.0,0.004454342984409799,0,0,0,0,1,1,0,0,0.017817371937639197,0,1,0,0
4411,714,26,0,0,0.0,0.0034005894355021537,0,0,0,0,0,0,0,0,0.020630242575379733,2,5,0,0
1108,182,53,0,44,0.0,0.0036101083032490976,0,0,0,0,0,0,0,0,0.05685920577617329,1,2,0,0
332,51,3,0,0,0.0,0.02710843373493976,0,0,0,0,1,0,0,0,0.07228915662650602,0,1,0,0
421,74,9,1,2,0.0,0.021377672209026127,0,0,0,0,0,0,0,0,0.035629453681710214,0,1,0,0
786,130,9,0,2,0.0,0.021628498727735368,0,0,0,0,1,0,0,0,0.017811704834605598,1,1,0,0
1367,233,13,0,1,0.10177404295051354,0.018288222384784197,0,1,0,0,1,1,0,0,0.027066569129480616,1,1,0,1
1727,312,8,0,0,0.0,0.009264620729588882,0,0,0,0,0,0,0,0,0.013896931094383324,0,1,0,0
1800,282,31,0,4,0.0,0.0038888888888888888,0,0,0,0,0,0,0,0,0.02277777777777778,1,1,0,0
1186,169,15,0,0,0.0,0.04131534569983136,0,0,0,0,0,0,0,0,0.07251264755480608,0,0,0,0
2655,418,28,3,1,0.0,0.022222222222222223,0,0,0,0,0,0,0,0,0.045951035781544254,2,5,0,0
1643,310,22,2,0,0.0,0.006086427267194157,0,0,0,0,0,0,1,0,0.02251978088861838,2,4,0,0
166,27,2,0,0,0.0,0.18072289156626506,0,0,0,0,0,0,0,0,0.09036144578313253,0,0,0,0
311,73,21,0,0,0.0,0.14469453376205788,0,0,0,0,0,0,0,0,0.06752411575562701,0,0,0,0
507,64,2,0,0,0.0,0.06903353057199212,0,0,0,0,1,0,0,0,0.13214990138067062,0,0,0,0
601,83,9,0,0,0.05138339920948617,0.0033277870216306157,0,0,0,0,0,0,0,0,0.014975041597337771,0,0,0,0
115,19,2,0,0,0.0,0.06956521739130435,0,0,0,0,0,0,0,0,0.05217391304347826,0,1,0,0
1736,297,29,10,1,0.13367052023121387,0.002304147465437788,1,3,0,0,0,3,1,0,0.02707373271889401,15,12,0,1
6464,1050,61,0,2,0.0,0.01036509900990099,0,0,0,0,0,0,0,0,0.055228960396039604,6,6,0,0
429,76,8,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.02097902097902098,0,1,0,0
1313,242,11,0,2,0.0,0.027418126428027417,0,0,0,0,0,0,0,0,0.026656511805026657,1,3,0,0
2288,351,18,1,0,0.0,0.0388986013986014,0,0,0,0,0,0,0,0,0.033216783216783216,6,7,0,0
529,91,8,0,0,0.0,0.003780718336483932,0,0,0,0,0,0,0,0,0.026465028355387523,0,0,0,0
747,120,14,0,0,0.0,0.10441767068273092,0,0,0,0,0,0,0,0,0.06827309236947791,0,0,0,0
454,76,24,2,15,0.0,0.0,0,0,0,0,0,0,2,0,0.07048458149779736,2,2,0,0
1054,177,10,0,1,0.0,0.03320683111954459,0,0,0,0,1,0,0,0,0.06925996204933586,0,1,0,0
2020,339,11,0,0,0.0,0.01782178217821782,0,0,0,0,0,0,0,0,0.024752475247524754,0,2,0,0
1287,218,21,0,1,0.0,0.02641802641802642,0,0,0,0,0,0,0,1,0.057498057498057496,1,2,0,0
603,78,4,4,0,0.22381930184804927,0.03482587064676617,0,0,0,0,0,1,0,0,0.01658374792703151,6,5,0,1
599,102,8,0,0,0.0,0.041736227045075125,0,0,0,0,0,0,2,0,0.03672787979966611,0,1,0,0
389,51,6,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0.056555269922879174,1,1,0,0
718,111,4,0,0,0.0,0.08356545961002786,0,0,0,0,0,0,0,0,0.09192200557103064,0,2,0,0
108,17,2,0,0,0.0,0.046296296296296294,0,0,0,0,1,0,0,0,0.027777777777777776,0,0,0,0
303,45,2,0,0,0.0,0.0627062706270627,0,0,0,0,0,0,0,0,0.08250825082508251,0,0,0,0
52,8,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.038461538461538464,0,0,0,0
192,35,7,0,0,0.08823529411764706,0.19270833333333334,2,0,0,0,0,0,0,0,0.140625,0,0,0,0
3652,588,29,0,1,0.0,0.02656078860898138,0,0,0,0,1,0,0,0,0.03970427163198247,1,4,0,0
704,125,8,0,0,0.0,0.06818181818181818,0,0,0,0,0,0,0,0,0.041193181818181816,2,3,0,0
1321,220,11,0,2,0.0,0.028009084027252083,0,0,0,0,0,0,0,0,0.04844814534443603,5,5,0,0
551,96,11,0,0,0.0,0.045372050816696916,0,0,0,0,1,0,0,0,0.041742286751361164,1,0,0,0
483,67,1,0,0,0.0,0.049689440993788817,0,0,0,0,0,0,0,0,0.11801242236024845,0,0,0,0
360,52,6,0,0,0.0,0.07222222222222222,0,0,0,0,0,0,0,1,0.03611111111111111,1,0,0,1
91,14,3,0,0,0.0,0.054945054945054944,0,0,0,0,1,0,0,0,0.054945054945054944,0,0,0,0
877,137,6,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.013683010262257697,1,1,0,0
603,109,11,0,0,0.0,0.03814262023217247,0,0,0,0,0,0,0,0,0.04145936981757877,0,1,0,0
222,29,9,0,0,0.0,0.04504504504504504,0,0,0,0,0,0,0,0,0.04504504504504504,0,0,0,0
147,25,4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.027210884353741496,0,0,0,0
134,23,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.014925373134328358,0,0,0,0
719,128,15,0,8,0.01652892561983471,0.10987482614742698,0,0,0,0,0,0,0,1,0.059805285118219746,0,0,0,0
978,146,6,0,0,0.0,0.013292433537832311,0,0,0,0,0,0,0,0,0.018404907975460124,1,1,0,0
222,42,3,0,0,0.0,0.05855855855855856,0,0,0,0,0,0,0,0,0.03153153153153153,0,1,0,0
1680,251,12,0,0,0.0,0.030952380952380953,0,0,0,0,0,0,0,0,0.052976190476190475,3,3,0,0
3100,520,25,0,3,0.0,0.004838709677419355,0,0,0,0,0,0,0,0,0.02129032258064516,24,2,0,0
288,58,3,0,0,0.0,0.09375,0,0,0,0,0,0,0,0,0.024305555555555556,0,0,0,0
1363,220,24,0,1,0.0,0.01760821716801174,0,0,0,0,0,0,54,1,0.025678650036683785,2,2,0,0
3281,462,90,0,1,0.0,0.005486132276744895,0,0,0,0,0,0,0,0,0.08076805851874429,4,3,0,0
689,124,8,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0.020319303338171262,0,1,0,0
3626,544,52,0,2,0.0,0.01516822945394374,0,0,0,0,1,0,3,0,0.035024820739106455,6,6,0,0
1171,179,12,0,0,0.0,0.017079419299743808,0,0,0,0,0,0,0,0,0.030742954739538857,1,2,0,0
3898,678,30,1,1,0.0,0.01564905079527963,0,0,0,0,0,0,0,0,0.024371472550025655,1,6,0,0
577,89,7,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0.036395147313691506,0,1,0,0
99,15,1,0,0,0.0,0.04040404040404041,0,0,0,0,1,0,0,0,0.020202020202020204,0,0,0,0
871,128,10,0,0,0.0,0.0539609644087256,0,0,0,0,0,0,0,0,0.03903559127439724,0,1,0,0
123,20,1,0,0,0.0,0.17886178861788618,0,0,0,0,0,0,0,0,0.016260162601626018,0,0,0,1
2385,345,16,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.027253668763102725,4,2,0,0
3677,558,26,4,1,0.0,0.014957846070165896,0,0,0,0,1,0,0,0,0.04351373402230079,0,0,0,0
271,49,3,1,0,0.0,0.04059040590405904,0,0,0,0,0,0,0,0,0.04059040590405904,0,1,0,0
3027,423,27,1,0,0.0,0.01288404360753221,0,0,0,0,0,0,0,0,0.03501816980508755,2,4,0,0
131,20,1,0,0,0.009259259259259259,0.0,0,0,0,0,0,0,0,0,0.007633587786259542,1,1,0,0
1573,225,31,0,0,0.0,0.02161474888747616,0,0,0,0,0,0,0,0,0.05848696757787667,2,4,0,0
1517,254,23,1,0,0.0,0.03823335530652604,0,0,0,0,0,0,0,0,0.03691496374423204,0,4,0,0
901,131,7,1,0,0.0,0.013318534961154272,0,0,0,0,0,0,0,0,0.018867924528301886,1,2,0,0
639,99,10,0,0,0.0,0.018779342723004695,0,0,0,0,0,1,0,0,0.028169014084507043,0,0,0,0
422,57,4,0,0,0.0,0.05687203791469194,0,0,0,0,0,0,0,0,0.13981042654028436,0,1,0,0
672,126,7,0,0,0.0,0.019345238095238096,0,0,0,0,0,0,0,0,0.019345238095238096,0,3,0,0
2589,443,14,0,1,0.0,0.034376207029741215,0,0,0,0,0,0,1,0,0.04016994978756277,1,1,0,0
350,45,3,0,0,0.0,0.07714285714285714,0,0,0,0,1,0,0,0,0.18857142857142858,0,0,0,0
1675,254,13,0,0,0.0,0.03044776119402985,0,0,0,0,1,0,0,0,0.037611940298507465,4,2,0,0
5261,935,84,0,1,0.0,0.02623075460938985,0,0,0,0,0,0,0,1,0.038395742254324274,2,4,0,0
258,44,2,0,0,0.0,0.08527131782945736,0,0,0,0,0,0,0,0,0.04263565891472868,0,0,0,0
120,18,4,0,0,0.012048192771084338,0.1,1,0,0,0,0,0,0,1,0.075,0,0,0,0
662,118,10,7,3,0.08481262327416174,0.019637462235649546,0,0,0,0,0,2,0,1,0.030211480362537766,10,10,0,0
1136,203,10,0,2,0.0,0.10387323943661972,0,0,0,0,0,0,0,0,0.0721830985915493,0,4,0,0
441,82,11,0,0,0.0,0.17006802721088435,0,0,0,0,1,0,4,0,0.045351473922902494,0,0,0,0
186,38,2,0,0,0.0,0.03225806451612903,0,0,0,0,0,0,0,0,0.021505376344086023,0,0,0,0
1193,190,14,0,2,0.0,0.012573344509639563,0,0,0,0,0,0,0,0,0.027661357921207042,4,4,0,0
598,98,4,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0.021739130434782608,1,1,0,0
76,14,3,1,0,0.0,0.02631578947368421,0,0,0,0,0,0,0,0,0.05263157894736842,0,0,0,0
445,90,3,0,0,0.0,0.1146067415730337,0,0,0,0,0,0,0,0,0.006741573033707865,1,1,0,0
766,167,1,0,0,0.0,0.5783289817232375,0,0,0,0,0,0,0,25,0.0013054830287206266,0,0,0,0
849,137,10,1,0,0.0,0.04122497055359246,0,0,0,0,0,0,0,1,0.03651354534746761,0,0,0,0
919,129,20,1,3,0.0,0.00544069640914037,0,0,0,0,0,0,0,0,0.030467899891186073,0,0,0,0
290,44,4,0,0,0.0,0.017241379310344827,0,0,0,0,0,0,0,0,0.027586206896551724,1,1,0,0
615,99,9,1,1,0.03686635944700461,0.0,2,1,1,1,1,0,0,0,0.12195121951219512,0,0,0,1
375,62,6,0,0,0.0,0.10133333333333333,0,0,0,0,0,0,0,0,0.048,0,0,0,0
129,19,2,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0.031007751937984496,0,0,0,0
699,185,10,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0.1659513590844063,1,1,0,0
289,51,7,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0.04152249134948097,1,2,0,0
420,77,8,0,3,0.0,0.04047619047619048,0,0,0,0,0,0,0,0,0.0380952380952381,0,0,0,0
3246,518,45,1,3,0.0859656137544982,0.0046210720887245845,2,2,0,0,0,0,0,0,0.029574861367837338,4,10,0,1
4681,849,77,3,16,0.08289290681502086,0.01879940183721427,0,2,0,0,0,1,0,0,0.028839991454817346,9,11,0,1
71,13,2,0,0,0.0,0.23943661971830985,0,0,0,0,0,0,0,0,0.056338028169014086,0,0,0,0
657,110,14,0,1,0.04132231404958678,0.0,2,3,1,1,0,0,0,0,0.1156773211567732,0,0,0,1
474,78,5,0,1,0.0,0.04219409282700422,0,0,0,0,0,0,0,0,0.027426160337552744,0,3,0,0
2680,413,27,0,1,0.0,0.014925373134328358,0,0,0,0,0,0,0,0,0.033582089552238806,0,4,0,0
3510,542,25,0,2,0.0,0.04586894586894587,0,0,0,0,1,0,10,0,0.05698005698005698,3,7,0,0
556,108,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.023381294964028777,0,2,0,0
795,173,1,0,0,0.0,0.5811320754716981,0,0,0,0,0,0,0,27,0.0012578616352201257,0,0,0,0
321,40,2,0,0,0.0,0.08099688473520249,0,0,0,0,1,0,0,0,0.1806853582554517,0,0,0,0
246,46,9,2,1,0.0,0.016260162601626018,0,0,0,0,0,0,0,0,0.056910569105691054,1,1,0,0
98,17,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.030612244897959183,0,0,0,0
614,100,6,0,1,0.0,0.05374592833876222,0,0,0,0,0,0,3,0,0.057003257328990226,1,1,0,0
632,120,4,0,2,0.0,0.022151898734177215,0,0,0,0,0,0,0,0,0.028481012658227847,0,1,0,0
3203,521,28,0,0,0.0,0.024976584452076178,0,0,0,0,0,0,0,0,0.02372775522947237,2,5,0,0
335,79,22,0,0,0.0,0.13134328358208955,0,0,0,0,0,0,0,0,0.06567164179104477,0,0,0,0
2478,394,10,0,1,0.0,0.01735270379338176,0,0,0,0,1,0,0,0,0.025020177562550445,1,2,0,0
1110,193,8,0,0,0.0,0.032432432432432434,0,0,0,0,0,0,3,2,0.036936936936936934,1,1,0,0
2647,478,60,0,54,0.0,0.2157159047978844,0,0,0,0,0,0,0,0,0.04722327162825841,1,1,0,0
626,113,10,1,0,0.0,0.003194888178913738,0,0,0,0,0,0,0,0,0.027156549520766772,0,0,0,0
167,29,5,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0.03592814371257485,0,1,0,0
183,35,2,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0.02185792349726776,0,0,0,0
1371,231,15,0,0,0.0,0.06345733041575492,0,0,0,0,1,0,3,1,0.029175784099197667,5,8,0,0
184,32,5,0,0,0.0,0.10869565217391304,0,0,0,0,0,0,0,0,0.07608695652173914,0,0,0,0
894,129,4,0,1,0.0,0.021252796420581657,0,0,0,0,0,0,7,0,0.0447427293064877,1,1,0,0
196,38,3,0,0,0.0,0.04081632653061224,0,0,0,0,0,0,0,0,0.02040816326530612,0,0,0,0
37025,5963,343,0,11,0.0,0.013153274814314652,0,0,0,0,1,0,33,0,0.022849426063470627,21,41,0,0
431,58,7,0,0,0.0,0.002320185614849188,0,0,0,0,0,0,0,0,0.08120649651972157,1,1,0,0
819,148,12,0,0,0.0,0.031746031746031744,0,0,0,0,0,0,2,0,0.0231990231990232,0,3,0,0
253,45,9,0,0,0.0,0.11857707509881422,0,0,0,0,0,0,0,0,0.04743083003952569,0,0,0,0
1141,182,10,0,0,0.0,0.04294478527607362,0,0,0,0,0,0,0,0,0.06748466257668712,0,1,0,0
2623,395,53,1,1,0.0,0.003431185665268776,0,0,0,0,1,0,0,0,0.05261151353412123,5,5,0,0
1321,204,12,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.028766086298258896,2,3,0,0
2649,470,25,4,0,0.0,0.013967534918837296,0,0,0,0,0,0,0,0,0.027935069837674593,1,7,0,0
2201,362,17,0,0,0.0,0.011358473421172195,0,0,0,0,0,0,0,0,0.039981826442526125,1,1,0,0
1611,232,27,1,0,0.0,0.019242706393544383,0,0,0,0,0,0,0,0,0.051520794537554315,1,1,0,0
727,128,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.016506189821182942,0,0,0,0
1140,182,9,0,0,0.0,0.012280701754385965,0,0,0,0,0,0,0,0,0.02543859649122807,0,0,0,0
840,131,3,0,0,0.0,0.002380952380952381,0,0,0,0,0,0,0,0,0.005952380952380952,2,4,0,0
2640,421,32,1,2,0.0,0.006818181818181818,0,0,0,0,1,0,0,0,0.04090909090909091,5,4,0,0
478,90,7,1,0,0.03142857142857143,0.06485355648535565,0,0,0,0,0,1,1,2,0.029288702928870293,1,1,0,0
1185,165,9,0,1,0.0,0.049789029535864976,0,0,0,0,0,0,0,0,0.11054852320675106,1,2,0,0
1080,187,6,1,0,0.0,0.011111111111111112,0,0,0,0,0,0,0,0,0.018518518518518517,3,2,0,0
777,112,9,1,0,0.0,0.02702702702702703,0,0,0,0,1,0,5,0,0.0489060489060489,0,0,0,0
833,127,5,0,0,0.0,0.028811524609843937,0,0,0,0,1,0,0,0,0.07322929171668667,0,0,0,0
235,40,3,0,0,0.0,0.02127659574468085,0,0,0,0,0,0,0,0,0.0425531914893617,0,0,0,0
755,134,9,0,0,0.0,0.045033112582781455,0,0,0,0,1,0,0,2,0.025165562913907286,1,3,0,0
4693,764,30,0,2,0.0,0.01193266567227786,0,0,0,0,0,0,0,0,0.030683997443000214,2,4,0,0
353,58,5,0,0,0.0,0.09631728045325778,0,0,0,0,0,0,0,0,0.05099150141643059,0,0,0,0
606,102,6,0,0,0.0,0.00825082508250825,0,0,0,0,0,0,0,0,0.009900990099009901,2,2,0,0
321,43,3,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0.009345794392523364,0,0,0,0
624,113,10,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0.030448717948717948,0,0,0,0
1334,251,20,0,5,0.026522593320235755,0.0,0,0,0,0,0,0,0,0,0.031484257871064465,0,3,0,0
45,5,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.044444444444444446,0,0,0,0
3595,548,14,0,0,0.0,0.0025034770514603616,0,0,0,0,0,0,0,0,0.017524339360222532,1,2,0,0
202,32,2,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0.019801980198019802,0,0,0,0
355,57,4,0,0,0.0,0.0676056338028169,0,0,0,0,0,0,0,0,0.022535211267605635,0,0,0,0
336,52,4,0,0,0.0,0.08035714285714286,0,0,0,0,0,0,0,1,0.03273809523809524,1,0,0,1
971,154,17,0,0,0.0,0.1678681771369722,0,0,0,0,0,0,11,5,0.06694129763130793,1,0,0,0
1681,289,20,2,0,0.11372251705837756,0.009518143961927425,0,0,0,0,0,2,2,0,0.03152885187388459,1,3,0,0
769,111,7,0,1,0.0,0.05851755526657997,0,0,0,0,0,0,0,2,0.04291287386215865,1,2,0,0
485,78,11,0,0,0.0,0.002061855670103093,0,0,0,0,0,0,0,0,0.032989690721649485,0,1,0,0
361,66,6,0,2,0.0,0.0221606648199446,0,0,0,0,0,0,0,0,0.030470914127423823,1,1,0,0
1586,257,23,0,0,0.0,0.04476670870113493,0,0,0,0,1,0,4,0,0.03972257250945776,2,4,0,0
135,23,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.014814814814814815,0,0,0,0
1751,155,9,0,2,0.25,0.0017133066818960593,2,1,0,0,0,0,0,0,0.07367218732153055,6,0,0,1
162,33,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.024691358024691357,0,1,0,0
171,29,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.029239766081871343,1,2,0,0
1114,206,8,0,0,0.0,0.005385996409335727,0,0,0,0,0,0,0,0,0.011669658886894075,0,2,0,0
759,125,7,0,0,0.0,0.023715415019762844,0,0,0,0,1,0,0,0,0.04479578392621871,0,2,0,0
626,103,8,0,0,0.014227642276422764,0.009584664536741214,1,0,0,0,0,0,0,0,0.03354632587859425,0,0,0,0
344,53,2,0,0,0.0,0.01744186046511628,0,0,0,0,0,0,0,0,0.0377906976744186,0,2,0,0
1871,284,12,0,0,0.0,0.040619989310529125,0,0,0,0,0,0,0,0,0.0518439337252806,3,3,0,0
456,80,5,0,0,0.0,0.02631578947368421,0,0,0,0,0,0,0,0,0.02631578947368421,1,3,0,0
424,59,4,0,1,0.0,0.02122641509433962,0,0,0,0,0,0,0,0,0.1179245283018868,0,0,0,0
1939,318,20,0,0,0.0,0.019597730789066528,0,0,0,0,1,0,0,1,0.05312016503352243,0,2,0,0
4678,849,77,3,16,0.08289290681502086,0.01881145788798632,0,2,0,0,0,1,0,0,0.028858486532706284,9,11,0,1
564,94,6,0,0,0.0,0.0425531914893617,0,0,0,0,0,0,1,0,0.031914893617021274,2,2,0,0
23,4,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
353,68,3,0,0,0.0,0.0084985835694051,0,0,0,0,0,0,0,0,0.025495750708215296,0,0,0,0
720,130,7,0,0,0.0,0.05138888888888889,0,0,0,0,0,0,0,0,0.03611111111111111,0,2,0,0
439,76,11,0,8,0.0,0.00683371298405467,0,0,0,0,0,0,0,0,0.04100227790432802,1,0,0,0
1672,272,19,0,0,0.0,0.0023923444976076554,0,0,0,0,0,1,0,0,0.02631578947368421,0,1,0,0
183,29,7,1,1,0.0,0.0273224043715847,0,0,0,0,0,0,0,0,0.06557377049180328,0,0,0,0
426,75,12,2,1,0.0,0.023474178403755867,0,0,0,0,0,0,2,0,0.04225352112676056,1,1,0,0
494,80,15,0,0,0.0,0.020242914979757085,0,0,0,0,0,0,0,0,0.04251012145748988,0,0,0,0
131,23,1,0,0,0.0,0.07633587786259542,0,0,0,0,0,0,0,0,0.03816793893129771,0,0,0,0
1956,352,34,0,2,0.0,0.0010224948875255625,0,0,0,0,0,0,0,0,0.02198364008179959,2,3,0,0
228,42,2,0,0,0.0,0.021929824561403508,0,0,0,0,0,0,0,0,0.017543859649122806,1,1,0,0
619,86,4,0,0,0.0,0.029079159935379646,0,0,0,0,0,0,0,0,0.11793214862681745,0,0,0,0
842,122,8,0,1,0.0,0.039192399049881234,0,0,0,0,0,0,0,0,0.0997624703087886,0,1,0,0
